"dialog_id","turn_id","context","target"
"1_00064","4","<|begincontext|><|user|>I need a place to eat.<|system|>In which city should I search and what type of food are you interested in. Please specify if you want American, Mexican or something else.<|user|>I'm looking for brunch in San Fran.<|system|>There is a nice restaurant named 1300 On Fillmore located in San Francisco.<|user|>Is there a different restaurant you can suggest.<|system|>There is another nice restaurant named the Absinthe Brasserie & Bar in San Francisco.<|beginlastuserutterance|>Is there any other restaurant you can suggest?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->San Fran~San Francisco|Restaurants^cuisine->brunch<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST_ALTS->Restaurants^~<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~Aperto|OFFER->Restaurants^city~San Francisco<|endaction|><|beginresponse|>Aperto is another nice restaurant in San Francisco.<|endresponse|><|endtarget|>"
"1_00064","5","<|begincontext|><|user|>I need a place to eat.<|system|>In which city should I search and what type of food are you interested in. Please specify if you want American, Mexican or something else.<|user|>I'm looking for brunch in San Fran.<|system|>There is a nice restaurant named 1300 On Fillmore located in San Francisco.<|user|>Is there a different restaurant you can suggest.<|system|>There is another nice restaurant named the Absinthe Brasserie & Bar in San Francisco.<|user|>Is there any other restaurant you can suggest?<|system|>Aperto is another nice restaurant in San Francisco.<|beginlastuserutterance|>Is there live music there?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginrequestedslots|>Restaurants^has_live_music<|endrequestedslots|><|beginbelief|>Restaurants^city->San Fran~San Francisco|Restaurants^cuisine->brunch<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^has_live_music~<|enduseraction|><|beginaction|>INFORM->Restaurants^has_live_music~False<|endaction|><|beginresponse|>No. Sorry,there is not live music.<|endresponse|><|endtarget|>"
"1_00064","6","<|begincontext|><|user|>I need a place to eat.<|system|>In which city should I search and what type of food are you interested in. Please specify if you want American, Mexican or something else.<|user|>I'm looking for brunch in San Fran.<|system|>There is a nice restaurant named 1300 On Fillmore located in San Francisco.<|user|>Is there a different restaurant you can suggest.<|system|>There is another nice restaurant named the Absinthe Brasserie & Bar in San Francisco.<|user|>Is there any other restaurant you can suggest?<|system|>Aperto is another nice restaurant in San Francisco.<|user|>Is there live music there?<|system|>No. Sorry,there is not live music.<|beginlastuserutterance|>Where are they located?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginrequestedslots|>Restaurants^street_address<|endrequestedslots|><|beginbelief|>Restaurants^city->San Fran~San Francisco|Restaurants^cuisine->brunch<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^street_address~<|enduseraction|><|beginaction|>INFORM->Restaurants^street_address~1434 18th Street<|endaction|><|beginresponse|>They are located at 1434 18th Street.<|endresponse|><|endtarget|>"
"1_00064","7","<|begincontext|><|user|>I need a place to eat.<|system|>In which city should I search and what type of food are you interested in. Please specify if you want American, Mexican or something else.<|user|>I'm looking for brunch in San Fran.<|system|>There is a nice restaurant named 1300 On Fillmore located in San Francisco.<|user|>Is there a different restaurant you can suggest.<|system|>There is another nice restaurant named the Absinthe Brasserie & Bar in San Francisco.<|user|>Is there any other restaurant you can suggest?<|system|>Aperto is another nice restaurant in San Francisco.<|user|>Is there live music there?<|system|>No. Sorry,there is not live music.<|user|>Where are they located?<|system|>They are located at 1434 18th Street.<|beginlastuserutterance|>Yes. I would like to book a table.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Fran~San Francisco|Restaurants^cuisine->brunch|Restaurants^restaurant_name->Aperto<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM_INTENT->Restaurants^intent~ReserveRestaurant|SELECT->Restaurants^~<|enduseraction|><|beginaction|>REQUEST->Restaurants^time~<|endaction|><|beginresponse|>What time would you like me to reserve?<|endresponse|><|endtarget|>"
"1_00064","8","<|begincontext|><|user|>I need a place to eat.<|system|>In which city should I search and what type of food are you interested in. Please specify if you want American, Mexican or something else.<|user|>I'm looking for brunch in San Fran.<|system|>There is a nice restaurant named 1300 On Fillmore located in San Francisco.<|user|>Is there a different restaurant you can suggest.<|system|>There is another nice restaurant named the Absinthe Brasserie & Bar in San Francisco.<|user|>Is there any other restaurant you can suggest?<|system|>Aperto is another nice restaurant in San Francisco.<|user|>Is there live music there?<|system|>No. Sorry,there is not live music.<|user|>Where are they located?<|system|>They are located at 1434 18th Street.<|user|>Yes. I would like to book a table.<|system|>What time would you like me to reserve?<|beginlastuserutterance|>I need it for 11:00.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Fran~San Francisco|Restaurants^cuisine->brunch|Restaurants^restaurant_name->Aperto|Restaurants^time->11:00<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^time~11:00<|enduseraction|><|beginaction|>CONFIRM->Restaurants^restaurant_name~Aperto|CONFIRM->Restaurants^city~San Francisco|CONFIRM->Restaurants^time~11 am|CONFIRM->Restaurants^party_size~2|CONFIRM->Restaurants^date~today<|endaction|><|beginresponse|>Please confirm you want me to reserve a table for 2 people at 11 am at Aperto in San Francisco today.<|endresponse|><|endtarget|>"
"1_00064","9","<|begincontext|><|user|>I need a place to eat.<|system|>In which city should I search and what type of food are you interested in. Please specify if you want American, Mexican or something else.<|user|>I'm looking for brunch in San Fran.<|system|>There is a nice restaurant named 1300 On Fillmore located in San Francisco.<|user|>Is there a different restaurant you can suggest.<|system|>There is another nice restaurant named the Absinthe Brasserie & Bar in San Francisco.<|user|>Is there any other restaurant you can suggest?<|system|>Aperto is another nice restaurant in San Francisco.<|user|>Is there live music there?<|system|>No. Sorry,there is not live music.<|user|>Where are they located?<|system|>They are located at 1434 18th Street.<|user|>Yes. I would like to book a table.<|system|>What time would you like me to reserve?<|user|>I need it for 11:00.<|system|>Please confirm you want me to reserve a table for 2 people at 11 am at Aperto in San Francisco today.<|beginlastuserutterance|>Yes, perfect. Is it in the very fancy price range?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginrequestedslots|>Restaurants^price_range<|endrequestedslots|><|beginbelief|>Restaurants^city->San Fran~San Francisco|Restaurants^cuisine->brunch|Restaurants^date->today|Restaurants^party_size->2|Restaurants^restaurant_name->Aperto|Restaurants^time->11 am~11:00<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^price_range~very expensive|AFFIRM->Restaurants^~<|enduseraction|><|beginaction|>INFORM->Restaurants^price_range~moderate|NOTIFY_SUCCESS->Restaurants^~<|endaction|><|beginresponse|>Your reservation was a success. The restaurant is in the moderate price range.<|endresponse|><|endtarget|>"
"1_00064","10","<|begincontext|><|user|>I need a place to eat.<|system|>In which city should I search and what type of food are you interested in. Please specify if you want American, Mexican or something else.<|user|>I'm looking for brunch in San Fran.<|system|>There is a nice restaurant named 1300 On Fillmore located in San Francisco.<|user|>Is there a different restaurant you can suggest.<|system|>There is another nice restaurant named the Absinthe Brasserie & Bar in San Francisco.<|user|>Is there any other restaurant you can suggest?<|system|>Aperto is another nice restaurant in San Francisco.<|user|>Is there live music there?<|system|>No. Sorry,there is not live music.<|user|>Where are they located?<|system|>They are located at 1434 18th Street.<|user|>Yes. I would like to book a table.<|system|>What time would you like me to reserve?<|user|>I need it for 11:00.<|system|>Please confirm you want me to reserve a table for 2 people at 11 am at Aperto in San Francisco today.<|user|>Yes, perfect. Is it in the very fancy price range?<|system|>Your reservation was a success. The restaurant is in the moderate price range.<|beginlastuserutterance|>Can I have their contact phone?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginrequestedslots|>Restaurants^phone_number<|endrequestedslots|><|beginbelief|>Restaurants^city->San Fran~San Francisco|Restaurants^cuisine->brunch|Restaurants^date->today|Restaurants^party_size->2|Restaurants^restaurant_name->Aperto|Restaurants^time->11 am~11:00<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^phone_number~<|enduseraction|><|beginaction|>INFORM->Restaurants^phone_number~415-252-1036<|endaction|><|beginresponse|>The restaurant's phone number is 415-252-1036.<|endresponse|><|endtarget|>"
"1_00064","11","<|begincontext|><|user|>I need a place to eat.<|system|>In which city should I search and what type of food are you interested in. Please specify if you want American, Mexican or something else.<|user|>I'm looking for brunch in San Fran.<|system|>There is a nice restaurant named 1300 On Fillmore located in San Francisco.<|user|>Is there a different restaurant you can suggest.<|system|>There is another nice restaurant named the Absinthe Brasserie & Bar in San Francisco.<|user|>Is there any other restaurant you can suggest?<|system|>Aperto is another nice restaurant in San Francisco.<|user|>Is there live music there?<|system|>No. Sorry,there is not live music.<|user|>Where are they located?<|system|>They are located at 1434 18th Street.<|user|>Yes. I would like to book a table.<|system|>What time would you like me to reserve?<|user|>I need it for 11:00.<|system|>Please confirm you want me to reserve a table for 2 people at 11 am at Aperto in San Francisco today.<|user|>Yes, perfect. Is it in the very fancy price range?<|system|>Your reservation was a success. The restaurant is in the moderate price range.<|user|>Can I have their contact phone?<|system|>The restaurant's phone number is 415-252-1036.<|beginlastuserutterance|>Thanks. That's all.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Fran~San Francisco|Restaurants^cuisine->brunch|Restaurants^date->today|Restaurants^party_size->2|Restaurants^restaurant_name->Aperto|Restaurants^time->11 am~11:00<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>THANK_YOU->Restaurants^~|GOODBYE->Restaurants^~<|enduseraction|><|beginaction|>GOODBYE->Restaurants^~<|endaction|><|beginresponse|>Enjoy the rest of your day.<|endresponse|><|endtarget|>"
"1_00065","1","<|begincontext|><|beginlastuserutterance|>I need to find somewhere to get a good meal in Pleasanton, can you help?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->Pleasanton<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^city~Pleasanton|INFORM_INTENT->Restaurants^intent~FindRestaurants<|enduseraction|><|beginaction|>REQUEST->Restaurants^cuisine~American~Mexican<|endaction|><|beginresponse|>Sure, what kind of food do you want? You can request American, Mexican, or anything else.<|endresponse|><|endtarget|>"
"1_00065","2","<|begincontext|><|user|>I need to find somewhere to get a good meal in Pleasanton, can you help?<|system|>Sure, what kind of food do you want? You can request American, Mexican, or anything else.<|beginlastuserutterance|>I want Japanese food, my girlfriend is from Osaka, I'm trying to impress her.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->Pleasanton|Restaurants^cuisine->Japanese<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^cuisine~Japanese<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~Meiko Sushi|OFFER->Restaurants^city~Pleasanton|INFORM_COUNT->Restaurants^count~4<|endaction|><|beginresponse|>Okay, I found 4 good Japanese places. How about Meiko Sushi in Pleasanton?<|endresponse|><|endtarget|>"
"1_00065","3","<|begincontext|><|user|>I need to find somewhere to get a good meal in Pleasanton, can you help?<|system|>Sure, what kind of food do you want? You can request American, Mexican, or anything else.<|user|>I want Japanese food, my girlfriend is from Osaka, I'm trying to impress her.<|system|>Okay, I found 4 good Japanese places. How about Meiko Sushi in Pleasanton?<|beginlastuserutterance|>Is there anything else? I want something a bit more afforadable.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->Pleasanton|Restaurants^cuisine->Japanese|Restaurants^price_range->moderate<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^price_range~moderate|REQUEST_ALTS->Restaurants^~<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~P.f. Chang's|OFFER->Restaurants^city~Pleasanton|INFORM_COUNT->Restaurants^count~2<|endaction|><|beginresponse|>I found 2 affordable places in Pleasanton. How about P.f. Chang's?<|endresponse|><|endtarget|>"
